사업자등록번호,데이터수집일자,조사년도,분석기업매출액,산업평균매출액,분석기업매출액증감률,산업평균매출액증감률,기업연구개발액,평균연구개발액,기업연구개발액증감률,평균연구개발액증감률,기업특허실용신안출원건수,평균특허실용신안출원건수,기업특허실용신안생산력금액,평균특허실용신안생산력금액
1058262141,20220317,2017,,,,29,,10468.07,,11,,,, 
1058605487,20220317,2020,,,,8,,,,,,,, 
1058710162,20220317,2021,,,,,,,,,,,, 
1058687043,20220317,2019,,,,10,,796.34,,6,,,, 
1058207717,20220317,2021,,,,,,,,,,,, 
1053161567,20220317,2018,,,,17,,11634.01,,60,,,, 
1058532745,20220317,2017,3698692429,,4.99,11,,565.59,,12,,,, 
1058265454,20220317,2019,,,,45,,13956.81,,205,,,, 
1058404145,20220317,2020,,,,8,,,,,,,, 
1058700193,20220317,2018,,,,14,,11634.01,,16,,,, 
1058213484,20220317,2018,,,,,,,,,,,, 
1058601759,20220317,2020,,,,3,,,,,,,, 
1058674951,20220317,2017,7166555,,38.66,22,,10468.07,,11,,,, 
1058705640,20220317,2021,,,,,,,,,,,, 
1058645285,20220317,2018,,,,0,,11634.01,,19,,,, 
1058272974,20220317,2020,,,,4,,,,,,,, 
1058526563,20220317,2021,,,,,,,,,,,, 
1058711647,20220317,2017,1616021,,,11,,565.59,,12,,,, 
1058677133,20220317,2020,,,,8,,,,,,,, 
1058607321,20220317,2018,,,,7,,754.82,,35,,,, 
1054304555,20220317,2017,,70769.84,,7,,511.57,,9,,0.0,,6
1058162654,20220317,2020,6177884,,865.09,8,,,,,,,, 
1058217699,20220317,2020,12447936,,17.16,8,,,,,,,, 
1054166450,20220317,2019,,,,10,,13956.81,,205,,,, 
1058264213,20220317,2019,,,,,,,,,,,, 
1052133612,20220317,2021,,,,,,,,,,,, 
1058532880,20220317,2017,,,,,,,,,,,, 
1058717409,20220317,2021,,,,,,,,,,,, 
1058211069,20220317,2018,,,,7,,65.13,,17,,,, 
1058602762,20220317,2018,,,,7,,65.13,,17,,,, 
1058265677,20220317,2017,,,,10,,57.02,,48,,,, 
1058205908,20220317,2017,,,,6,,144.84,,43,,,, 
1058193462,20220317,2019,,,,9,,13956.81,,52,,,, 
1058104479,20220317,2020,,,,1,,,,,,,, 
1058265191,20220317,2017,,,,10,,57.02,,48,,,, 
1058645591,20220317,2021,,,,,,,,,,,, 
1054369238,20220317,2021,,,,,,,,,,,, 
1058653790,20220317,2019,,,,45,,13956.81,,205,,,, 
1058656287,20220317,2019,,,,14,,13956.81,,25,,,, 
1058704210,20220317,2018,,,,10,,186.07,,92,,,, 
1058717694,20220317,2021,,,,,,,,,,,, 
1058729754,20220317,2019,639114,,,4,,4496.63,,3,,,, 
1058715809,20220317,2020,8101083,,12.91,8,,,,,,,, 
1058104692,20220317,2021,,,,,,,,,,,, 
1058197376,20220317,2017,,3485855.73,,10,,128764.94,,21,,0.4,,28
1058191159,20220317,2017,258836,,,11,,10468.07,,11,6,,, 
1058194200,20220317,2017,20951436,,21.96,11,,10468.07,,11,,,, 
1058272197,20220317,2020,,,,4,,,,,,,, 
1058274706,20220317,2019,,,,,,,,,,,, 
1058632835,20220317,2017,,,,10,,565.59,,40,,,, 
1058671594,20220317,2020,,,,8,,,,,,,, 
1058645117,20220317,2021,,,,,,,,,,,, 
1058727907,20220317,2017,,,,22,,10468.07,,11,,,, 
1058406686,20220317,2017,,,,11,,565.59,,12,,,, 
1058523038,20220317,2021,,,,,,,,,,,, 
1058500001,20220317,2020,,,,8,,,,,,,, 
1054800030,20220317,2019,,,,4,,4496.63,,3,,,, 
1058158242,20220317,2017,119282907,3485855.73,5.79,10,2403831,128764.94,91.6,21,3,0.4,801277.0,28
1058181025,20220317,2017,2952000,,17.25,11,,10468.07,,11,,,, 
1058262194,20220317,2018,,,,,,,,,,,, 
1058702508,20220317,2018,,,,1,,4791.89,,1,,,, 
1058264886,20220317,2019,,,,11,,63.75,,7,,,, 
1058208128,20220317,2019,,,,11,,63.75,,7,,,, 
1058654557,20220317,2017,,,,10,,565.59,,40,,,, 
1058215309,20220317,2019,,,,,,,,,,,, 
1058709587,20220317,2017,1154855,,38.88,7,,10468.07,,11,,,, 
1058719071,20220317,2019,,,,14,,13956.81,,25,,,, 
1058215779,20220317,2018,,,,7,,65.13,,17,,,, 
1058629738,20220317,2019,,,,9,,13956.81,,52,,,, 
1058669477,20220317,2021,,,,,,,,,,,, 
1054800063,20220317,2018,,,,1,,4791.89,,1,,,, 
1058261555,20220317,2019,,,,,,,,,,,, 
1058610378,20220317,2019,,,,10,,796.34,,7,,,, 
1058700723,20220317,2021,,,,,,,,,,,, 
1058723764,20220317,2019,,3497979.06,,8,,141540.34,,4,,,, 
1058653067,20220317,2018,,,,14,,11634.01,,16,,,, 
1052366344,20220317,2019,,,,45,,13956.81,,205,,,, 
1058726515,20220317,2019,,,,14,,13956.81,,25,,,, 
1058729322,20220317,2021,,,,,,,,,,,, 
1052778509,20220317,2021,,,,,,,,,,,, 
1053461229,20220317,2018,,,,17,,11634.01,,60,,,, 
1058534286,20220317,2021,,,,,,,,,,,, 
1058727284,20220317,2021,,,,,,,,,,,, 
1058216782,20220317,2021,,,,,,,,,,,, 
1058712966,20220317,2021,,,,,,,,,,,, 
1058208128,20220317,2018,,,,7,,65.13,,17,,,, 
1058607957,20220317,2020,,,,8,,,,,,,, 
1058268882,20220317,2017,,,,10,,57.02,,48,,,, 
1058723615,20220317,2021,,,,,,,,,,,, 
1058220952,20220317,2018,,,,6,,186.07,,30,,,, 
1052231474,20220317,2018,,,,7,,754.82,,35,,,, 
1058661932,20220317,2019,,,,49,,251.77,,38,,,, 
1058528542,20220317,2018,18166461,70848.07,1.63,6,,595.71,,53,,0.0,,5
1058213617,20220317,2019,23175196,,14.72,9,,13956.81,,52,,,, 
1058671594,20220317,2017,4257570,,56.61,29,,10468.07,,11,,,, 
1053093489,20220317,2017,,,,11,,565.59,,12,,,, 
1058188877,20220317,2019,,,,10,,796.34,,7,,,, 
1058195591,20220317,2020,,,,8,,,,,,,, 
1058267748,20220317,2017,,,,29,,10468.07,,11,,,, 
1058654635,20220317,2019,,,,10,,796.34,,7,,,, 
1058260968,20220317,2018,,,,17,,11634.01,,60,,,, 
1053951575,20220317,2018,,,,,,,,,,,, 
1058534817,20220317,2019,,,,11,,13956.81,,25,,,, 
1058003610,20220317,2020,,,,7,,,,,,,, 
1058191159,20220317,2018,409534,,58.22,14,,11634.01,,16,3,,, 
1058712627,20220317,2021,,,,,,,,,,,, 
1058663681,20220317,2020,,,,8,,,,,,,, 
1058181025,20220317,2021,,,,,,,,,,,, 
1058220758,20220317,2018,,,,10,,186.07,,92,,,, 
1058709699,20220317,2018,,,,7,,754.82,,35,,,, 
1058265639,20220317,2021,,,,,,,,,,,, 
1058651579,20220317,2018,1255949,,26.23,17,,11634.01,,90,,,, 
1058008731,20220317,2021,,,,,,,,,,,, 
1058205951,20220317,2021,,,,,,,,,,,, 
1058539767,20220317,2021,,,,,,,,,,,, 
1058606147,20220317,2020,,,,1,,,,,,,, 
1058634584,20220317,2018,341086,3578498.43,34.66,5,,139600.54,,9,,0.41,,26
1058540148,20220317,2018,,,,7,,754.82,,35,,,, 
1058145674,20220317,2017,,3485855.73,,10,,128764.94,,21,,0.4,,28
1058723390,20220317,2019,,3497979.06,,8,,141540.34,,4,,,, 
1058712404,20220317,2020,,,,8,,,,,,,, 
1052122264,20220317,2021,,,,,,,,,,,, 
1058183080,20220317,2019,4989680,,3.23,14,115130,13956.81,100.0,25,,,, 
1058655181,20220317,2021,,,,,,,,,,,, 
1058205854,20220317,2019,,,,11,,63.75,,7,,,, 
1058607729,20220317,2021,,,,,,,,,,,, 
1058218951,20220317,2017,,,,11,,10468.07,,11,,,, 
1058603062,20220317,2017,21522474,70769.84,145.75,7,,511.57,,9,,0.0,,6
1058649317,20220317,2017,,,,11,,565.59,,12,,,, 
1058668672,20220317,2020,,,,1,,,,,,,, 
1058160753,20220317,2021,,,,,,,,,,,, 
1058188805,20220317,2017,3560293,,22.71,15,,4887.58,,2,,,, 
1058264678,20220317,2019,,,,,,,,,,,, 
1058728658,20220317,2017,,,,22,,10468.07,,11,,,, 
1052230854,20220317,2017,,,,10,,565.59,,40,,,, 
1058640257,20220317,2017,,,,11,,10468.07,,11,,,, 
1058712817,20220317,2018,,,,14,,11634.01,,16,,,, 
1058266040,20220317,2019,,,,10,,796.34,,6,,,, 
1058262122,20220317,2017,,,,,,,,,,,, 
1058682015,20220317,2017,,,,7,,10468.07,,11,,,, 
1058719047,20220317,2017,,,,15,,4887.58,,2,,,, 
1058272538,20220317,2018,,,,7,,65.13,,17,,,, 
1058270414,20220317,2021,,,,,,,,,,,, 
1058532861,20220317,2020,,,,8,,,,,,,, 
1058616121,20220317,2018,,,,14,,11634.01,,16,,,, 
1058650357,20220317,2018,6082000,,9.86,7,,754.82,,35,,,, 
1058267205,20220317,2018,,,,,,,,,,,, 
1058644141,20220317,2017,,,,22,,10468.07,,11,,,, 
1058659907,20220317,2021,,,,,,,,,,,, 
1058216201,20220317,2019,,,,10,,13956.81,,205,,,, 
1058532920,20220317,2018,,,,0,,11634.01,,19,,,, 
1058536120,20220317,2020,,,,1,,,,,,,, 
1058648642,20220317,2021,,,,,,,,,,,, 
1058661572,20220317,2017,4050000,,3.53,11,,10468.07,,11,,,, 
1052138499,20220317,2018,,,,7,,754.82,,123,,,, 
1052958884,20220317,2021,,,,,,,,,,,, 
1058714080,20220317,2019,,,,4,,4496.63,,3,,,, 
1058720578,20220317,2017,,,,7,,10468.07,,111,,,, 
1058210662,20220317,2018,897181,,75.27,6,,186.07,,30,,,, 
1058267563,20220317,2020,,,,,,,,,,,, 
1052542157,20220317,2017,,,,29,,10468.07,,11,,,, 
1058264867,20220317,2018,,,,,,,,,,,, 
1054156670,20220317,2019,,,,,,,,,,,, 
1058274706,20220317,2018,,,,,,,,,,,, 
1058664598,20220317,2018,,,,14,,11634.01,,16,,,, 
1058315209,20220317,2017,,,,29,,10468.07,,11,,,, 
1058715094,20220317,2020,,,,5,,,,,,,, 
1058214090,20220317,2018,201412,,,14,,11634.01,,16,,,, 
1058151123,20220317,2019,,72468.79,,12,,666.05,,14,,,, 
1058517064,20220317,2019,,,,9,,13956.81,,52,,,, 
1058630555,20220317,2018,,3578498.43,,5,,139600.54,,9,,0.41,,26
1058655726,20220317,2017,,,,11,,10468.07,,11,,,, 
1053096147,20220317,2018,,,,17,,11634.01,,60,,,, 
1058537885,20220317,2021,,,,,,,,,,,, 
1058219246,20220317,2021,,,,,,,,,,,, 
1052188306,20220317,2020,,,,,,,,,,,, 
1058206528,20220317,2019,,,,11,,63.75,,7,,,, 
1058191585,20220317,2020,,,,,,,,,,,, 
1052228678,20220317,2019,,,,,,,,,,,, 
1058540148,20220317,2019,,,,10,,796.34,,7,,,, 
1058703278,20220317,2020,,,,1,,,,,,,, 
1058710861,20220317,2017,,,,10,,565.59,,40,,,, 
1058010940,20220317,2021,,,,,,,,,,,, 
1058713169,20220317,2017,,,,11,,10468.07,,11,,,, 
1058663492,20220317,2018,,,,0,,11634.01,,19,,,, 
1058634003,20220317,2017,,,,11,,10468.07,,11,,,, 
1058191028,20220317,2021,,,,,,,,,,,, 
1058710861,20220317,2018,,,,7,,754.82,,123,,,, 
1054306285,20220317,2020,,,,2,,,,,,,, 
1058661873,20220317,2017,,,,11,,565.59,,12,,,, 
1058202482,20220317,2019,,,,11,,63.75,,7,,,, 
1058611766,20220317,2018,,,,7,,754.82,,123,,,, 
1058261782,20220317,2017,,,,29,,10468.07,,11,,,, 
1058538206,20220317,2018,,,,0,,11634.01,,19,,,, 
1058679301,20220317,2017,,,,11,,565.59,,12,,,, 
1058707648,20220317,2021,,,,,,,,,,,, 
1058713591,20220317,2017,1083702,3485855.73,51.33,10,,128764.94,,21,,0.4,,28
1058274536,20220317,2021,,,,,,,,,,,, 
1058300142,20220317,2017,,,,6,,144.84,,43,,,, 
1058314914,20220317,2020,,,,8,,,,,,,, 
1058613013,20220317,2020,5815948,,33.45,5,,,,,,,, 
1058624669,20220317,2017,,,,11,,10468.07,,11,,,, 
1058720578,20220317,2020,,,,14,,,,,,,, 
1052148022,20220317,2019,,,,11,,63.75,,7,,,, 
1058009424,20220317,2021,,,,,,,,,,,, 
1058630763,20220317,2020,,,,8,,,,,,,, 
1058300292,20220317,2017,,,,6,,144.84,,43,,,, 
1058670028,20220317,2019,,,,45,,13956.81,,205,,,, 
1058188799,20220317,2018,30084658,,89.18,1,,4791.89,,1,,,, 
1058612881,20220317,2017,,,,11,,565.59,,12,,,, 
1058694409,20220317,2019,,,,10,,251.77,,10009,,,, 
1058633528,20220317,2017,,,,11,,565.59,,12,,,, 
1058705316,20220317,2018,517690,,18.05,10,,186.07,,92,,,, 
1058406804,20220317,2017,,,,11,,565.59,,12,,,, 
1058627410,20220317,2018,,,,14,,11634.01,,16,,,, 
1058689527,20220317,2018,,,,14,,11634.01,,16,,,, 
1058680638,20220317,2018,,,,7,,754.82,,35,,,, 
1058675305,20220317,2021,,,,,,,,,,,, 
1058265584,20220317,2017,,,,,,,,,,,, 
1058717199,20220317,2018,,3578498.43,,5,,139600.54,,9,,0.41,,26
1058518743,20220317,2017,,,,,,,,,,,, 
1058536120,20220317,2019,9695325161,,5.11,10,,796.34,,7,,,, 
1058667479,20220317,2019,,,,45,,13956.81,,205,,,, 
1053096147,20220317,2021,,,,,,,,,,,, 
1052383377,20220317,2021,,,,,,,,,,,, 
1058702508,20220317,2020,,,,5,,,,,,,, 
1058649850,20220317,2019,,,,10,,13956.81,,205,,,, 
1052231324,20220317,2020,,,,5,,,,,,,, 
1058262457,20220317,2018,,,,17,,11634.01,,60,,,, 
1058711614,20220317,2017,1334532,,2.85,11,,10468.07,,11,,,, 
1058272504,20220317,2019,,,,11,,63.75,,7,,,, 
1058636812,20220317,2019,,,,10,,796.34,,7,,,, 
1052111864,20220317,2021,,,,,,,,,,,, 
1052148022,20220317,2021,,,,,,,,,,,, 
1058210153,20220317,2021,,,,,,,,,,,, 
1058722130,20220317,2020,,,,8,,,,,,,, 
1058261782,20220317,2020,,,,8,,,,,,,, 
1058151176,20220317,2017,11406864,,9.41,22,,10468.07,,11,,,, 
1058204141,20220317,2018,,,,7,,65.13,,17,,,, 
1058704976,20220317,2021,,,,,583776,,959.95,,,,, 
1058716808,20220317,2018,,,,14,,11634.01,,16,,,, 
1058210721,20220317,2020,,,,7,,,,,,,, 
1052195447,20220317,2018,,,,,,,,,,,, 
1058609576,20220317,2018,,,,7,,754.82,,123,,,, 
1058220189,20220317,2018,,,,7,,65.13,,17,,,, 
1058206775,20220317,2017,,,,,,,,,,,, 
1058263102,20220317,2020,,,,4,,,,,,,, 
1058162163,20220317,2017,8636039,,14.07,15,,4887.58,,2,,,, 
1058537696,20220317,2018,,,,7,,754.82,,35,,,, 
1058710162,20220317,2018,,,,17,,11634.01,,90,,,, 
1058262404,20220317,2021,,,,,,,,,,,, 
1052972095,20220317,2017,,,,11,,565.59,,12,,,, 
1058177609,20220317,2018,,3578498.43,,5,,139600.54,,9,,0.41,,26
1058217082,20220317,2020,,,,8,,,,,,,, 
1058538526,20220317,2019,,,,10,,796.34,,7,,,, 
1058540963,20220317,2020,,,,3,,,,,,,, 
1058612746,20220317,2017,3924710,,12.36,11,,10468.07,,11,,,, 
1058210094,20220317,2018,,,,7,,754.82,,35,,,, 
1058216856,20220317,2018,,,,7,,65.13,,17,,,, 
1058706765,20220317,2017,1280683,,48.14,11,,10468.07,,11,,,, 
1058704812,20220317,2017,,,,11,,565.59,,12,,,, 
1058605930,20220317,2019,,,,9,,13956.81,,52,,,, 
1058539618,20220317,2019,,,,10,,796.34,,7,,,, 
1058267317,20220317,2018,,,,,,,,,,,, 
1058704675,20220317,2019,,,,9,,13956.81,,52,,,, 
1058713403,20220317,2018,3002000,,36.45,14,,11634.01,,16,,,, 
1058315039,20220317,2021,,,,,,,,,,,, 
1058723099,20220317,2017,,,,11,,565.59,,12,,,, 
1054295078,20220317,2018,,,,,,,,,,,, 
1052972926,20220317,2021,,,,,,,,,,,, 
1058724327,20220317,2020,,,,2,,,,,,,, 
1058269620,20220317,2018,,,,,,,,,,,, 
1058668196,20220317,2019,796878,,321.33,4,,4496.63,,3,,,, 
1054180243,20220317,2019,618104,,54.32,4,,4496.63,,3,,,, 
1058207639,20220317,2020,,,,4,,,,,,,, 
1058713005,20220317,2019,,,,10,,796.34,,7,,,, 
1058217404,20220317,2018,,,,,,,,,,,, 
1058221441,20220317,2018,,,,7,,65.13,,17,,,, 
1058539807,20220317,2017,20991214,70769.84,8.25,7,,511.57,,9,,0.0,,6
1058405862,20220317,2020,,,,4,,,,,,,, 
1058508449,20220317,2018,,,,0,,11634.01,,16,,,, 
1058716531,20220317,2021,,,,,,,,,,,, 
1052806259,20220317,2021,,,,,,,,,,,, 
1058716851,20220317,2020,,,,8,,,,,,,, 
1058720961,20220317,2018,,,,7,,754.82,,35,,,, 
1058221174,20220317,2017,,,,10,,57.02,,48,,,, 
1058726081,20220317,2020,,,,3,,,,,,,, 
1058649340,20220317,2019,31543335,,,11,,13956.81,,25,,,, 
1058188178,20220317,2020,,,,1,,,,,,,, 
1052368226,20220317,2020,,,,8,,,,,,,, 
1058204476,20220317,2017,14663055,,,11,,10468.07,,11,,,, 
1058643818,20220317,2018,,,,0,,11634.01,,19,,,, 
1058702298,20220317,2019,,,,10,,796.34,,7,,,, 
1058653956,20220317,2019,6649290,,1.69,10,,796.34,,7,,,, 
1058271053,20220317,2019,,,,10,,796.34,,7,,,, 
1058632418,20220317,2021,,,,,,,,,,,, 
1058222488,20220317,2017,,,,10,,57.02,,48,,,, 
1058153188,20220317,2017,12267508,3485855.73,47.18,10,,128764.94,,21,,0.4,,28
1058275480,20220317,2020,,,,8,,,,,,,, 
1052128313,20220317,2019,,,,10,,796.34,,7,,,, 
1052546866,20220317,2019,,,,10,,796.34,,7,,,, 
1058214713,20220317,2017,,,,29,,10468.07,,11,,,, 
1058603835,20220317,2017,,,,7,,10468.07,,11,,,, 
1052181604,20220317,2019,,72468.79,,12,,666.05,,14,,,, 
1058640747,20220317,2020,,,,8,,,,,,,, 
1058217442,20220317,2018,648030,,,0,,11634.01,,19,,,, 
1053096040,20220317,2019,,,,10,,796.34,,7,,,, 
1058009837,20220317,2017,,,,,,,,,,,, 
1058654315,20220317,2018,,,,7,,754.82,,35,,,, 
1058666766,20220317,2018,613000,3578498.43,,5,,139600.54,,9,1,0.41,,26
1058681073,20220317,2020,,,,8,,,,,,,, 
1058605380,20220317,2021,,,,,,,,,,,, 
1058666830,20220317,2020,,,,8,,,,,,,, 
1058010275,20220317,2021,,,,,,,,,,,, 
1058261822,20220317,2019,,,,10,,251.77,,64,,,, 
1058653733,20220317,2017,,,,11,,565.59,,12,,,, 
1058630477,20220317,2021,,,,,,,,,,,, 
1058194200,20220317,2019,,,,14,,13956.81,,25,,,, 
1058516575,20220317,2019,,3497979.06,,8,,141540.34,,4,,,, 
1058210721,20220317,2018,,,,10,,186.07,,92,,,, 
1058206396,20220317,2017,6300224,,16.97,10,,57.02,,48,,,, 
1058662931,20220317,2020,,,,8,,,,,,,, 
1058531727,20220317,2020,,,,8,,,,,,,, 
1058609810,20220317,2017,,,,11,,565.59,,12,,,, 
1054307154,20220317,2021,,,,,,,,,,,, 
1052222747,20220317,2018,,,,7,,754.82,,35,,,, 
1058615438,20220317,2020,,,,12,,,,,,,, 
1058204215,20220317,2020,,,,14,,,,,,,, 
1058538206,20220317,2019,,,,9,,13956.81,,52,,,, 
1058500151,20220317,2018,,,,0,,11634.01,,16,,,, 
1058537696,20220317,2021,,,,,,,,,,,, 
1058687403,20220317,2021,,,,,,,,,,,, 
1058104692,20220317,2018,37032253,,14.33,7,,754.82,,35,,,, 
1058261744,20220317,2020,,,,3,,,,,,,, 
1058536396,20220317,2018,3800304182,,2.75,7,,754.82,,35,,,, 
1058214969,20220317,2019,,,,11,,63.75,,7,,,, 
1058265167,20220317,2018,,,,7,,65.13,,17,,,, 
1058210740,20220317,2017,,,,6,,144.84,,43,,,, 
1058632835,20220317,2021,,,,,,,,,,,, 
1058679733,20220317,2017,18370738,,7.74,29,,10468.07,,11,,,, 
1058210717,20220317,2020,,,,8,,,,,,,, 
1058633528,20220317,2021,,,,,,,,,,,, 
1058692115,20220317,2017,14742539,,6.53,22,,10468.07,,11,,,, 
1058194156,20220317,2019,,3497979.06,,8,,141540.34,,4,,,, 
1058711614,20220317,2018,2168391,,,14,,11634.01,,16,,,, 
1058272197,20220317,2019,,,,11,,63.75,,7,,,, 
1058217665,20220317,2019,,,,,,,,,,,, 
1058688509,20220317,2020,9154989,,23.98,8,,,,,,,, 
1058714741,20220317,2020,1266299,,88.1,8,,,,,,,, 
1052920146,20220317,2018,,70848.07,,6,,595.71,,53,,0.0,,5
1058275141,20220317,2021,,,,,,,,,,,, 
1058210721,20220317,2017,,,,6,,144.84,,43,,,, 
1058204229,20220317,2017,,,,,,,,,,,, 
1053030373,20220317,2020,,,,1,,,,,,,, 
1058269315,20220317,2020,,,,,,,,,,,, 
1058620377,20220317,2018,,,,7,,754.82,,35,,,, 
1058711502,20220317,2017,,,,11,,10468.07,,11,,,, 
1058186772,20220317,2019,998073,,5.8,10,,796.34,,7,,,, 
1058637844,20220317,2017,,,,11,,565.59,,12,,,, 
1058701019,20220317,2018,12660823,,0.64,17,,11634.01,,90,,,, 
1052147038,20220317,2018,,,,,,,,,,,, 
1058268878,20220317,2018,,,,7,,65.13,,17,,,, 
1058705882,20220317,2018,,,,7,,754.82,,35,,,, 
1052778509,20220317,2017,,,,15,,4887.58,,2,,,, 
1058706450,20220317,2021,,,,,,,,,,,, 
1058207717,20220317,2019,,,,11,,63.75,,7,,,, 
1058602442,20220317,2020,,,,8,,,,,,,, 
1058170983,20220317,2017,,,,22,,10468.07,,11,,,, 
1052187758,20220317,2020,,,,1,,,,,,,, 
1058261782,20220317,2019,,,,10,,13956.81,,205,,,, 
1058534215,20220317,2021,,,,,,,,,,,, 
1058215954,20220317,2020,,,,4,,,,,,,, 
1058680303,20220317,2021,,,,,,,,,,,, 
1058689740,20220317,2021,,,,,,,,,,,, 
1058220398,20220317,2019,796866,,,9,,13956.81,,52,,,, 
1058212511,20220317,2019,123255,,127.24,11,,63.75,,7,,,, 
1058540527,20220317,2019,,72468.79,,12,,666.05,,14,,,, 
1058676624,20220317,2018,,,,0,,11634.01,,19,,,, 
1058529236,20220317,2021,,,,,,,,,,,, 
1058692473,20220317,2020,,,,1,,,,,,,, 
1052367697,20220317,2019,,,,45,,13956.81,,205,,,, 
1058300384,20220317,2019,,,,49,,251.77,,38,,,, 
1058646912,20220317,2017,19140171,3485855.73,,10,,128764.94,,21,,0.4,,28
1052189697,20220317,2019,,,,4,,4496.63,,3,,,, 
1058534215,20220317,2017,,,,11,,10468.07,,11,,,, 
1058541297,20220317,2020,,,,8,,,,,,,, 
1058607729,20220317,2017,,,,22,,10468.07,,11,,,, 
1058662931,20220317,2021,,,,,,,,,,,, 
1058667479,20220317,2018,,,,17,,11634.01,,90,,,, 
1058667557,20220317,2020,,,,2,,,,,,,, 
1058686743,20220317,2021,,,,,,,,,,,, 
1058708894,20220317,2021,,,,,,,,,,,, 
1058213669,20220317,2019,17272913,,1.88,10,,796.34,,6,,,, 
1058626575,20220317,2018,,,,14,,11634.01,,16,,,, 
1052145312,20220317,2021,,,,,,,,,,,, 
1058267447,20220317,2019,,,,11,,63.75,,7,,,, 
1058625052,20220317,2018,,3578498.43,,5,,139600.54,,9,,0.41,,26
1058724327,20220317,2021,,,,,,,,,,,, 
1052242103,20220317,2017,,,,7,,10468.07,,11,,,, 
1058662299,20220317,2021,,,,,,,,,,,, 
1058220141,20220317,2021,,,,,,,,,,,, 
1058709743,20220317,2017,716949,,47.59,7,,10468.07,,111,,,, 
1058619813,20220317,2020,6667755,,,1,,,,,,,, 
1058274763,20220317,2017,,,,10,,57.02,,48,,,, 
1058730120,20220317,2021,,,,,,,,,,,, 
1058209184,20220317,2017,,,,10,,57.02,,48,,,, 
1058216856,20220317,2021,,,,,,,,,,,, 
1058634584,20220317,2017,253293,3485855.73,24.05,10,,128764.94,,21,,0.4,,28
1052806259,20220317,2020,,,,20,,,,,,,, 
1058162163,20220317,2021,,,,,,,,,,,, 
1058726081,20220317,2017,,,,10,,565.59,,40,,,, 
1058713456,20220317,2020,14335171,,48.1,1,,,,,,,, 
1052631486,20220317,2021,,,,,,,,,,,, 
1058006451,20220317,2017,,,,6,,144.84,,43,,,, 
1058682903,20220317,2021,,,,,,,,,,,, 
1058612810,20220317,2021,,,,,,,,,,,, 
1052376269,20220317,2021,,,,,,,,,,,, 
1058729695,20220317,2018,,,,7,,754.82,,35,,,, 
1058633685,20220317,2020,,,,2,,,,,,,, 
1058714270,20220317,2021,,,,,,,,,,,, 
1058675004,20220317,2017,,,,22,,10468.07,,11,,,, 
1058676599,20220317,2020,5197809,,34.46,5,,,,,,,, 
1058662848,20220317,2021,,,,,,,,,,,, 
1058301194,20220317,2018,,,,10,,186.07,,92,,,, 
1058700344,20220317,2018,,3578498.43,,5,,139600.54,,9,,0.41,,26
1058638348,20220317,2018,,,,7,,754.82,,123,,,, 
1052084448,20220317,2018,,,,6,,65.13,,100,,,, 
1058300332,20220317,2020,,,,7,,,,,,,, 
1052185430,20220317,2021,,,,,,,,,,,, 
1058602312,20220317,2020,,,,5,,,,,,,, 
1058720471,20220317,2020,,,,8,,,,,,,, 
1052383061,20220317,2018,,,,17,,11634.01,,60,,,, 
1052196617,20220317,2018,,,,10,,186.07,,92,,,, 
1058008968,20220317,2019,,,,49,,251.77,,38,,,, 
1058608562,20220317,2020,1572000,,30.86,8,,,,,,,, 
1058705830,20220317,2020,536266,,28.53,8,,,,,,,, 
1058619749,20220317,2017,,,,15,,4887.58,,2,,,, 
1058671954,20220317,2020,,,,8,,,,,,,, 
1052432614,20220317,2017,,3485855.73,,10,,128764.94,,21,,0.4,,28
1058705368,20220317,2017,,,,7,,10468.07,,11,,,, 
1058721257,20220317,2020,,,,2,,,,,,,, 
1058662926,20220317,2019,,,,10,,796.34,,6,,,, 
1058688019,20220317,2021,,,,,,,,,,,, 
1058216477,20220317,2018,,,,15,,186.07,,387,,,, 
1058637771,20220317,2018,,,,14,,11634.01,,16,,,, 
1058681700,20220317,2021,,,,,,,,,,,, 
1058684406,20220317,2020,,,,8,,,,,,,, 
1052236483,20220317,2019,,,,10,,796.34,,7,,,, 
1058205698,20220317,2019,,,,11,,63.75,,7,,,, 
1058638348,20220317,2017,,,,10,,565.59,,40,,,, 
1058625052,20220317,2020,,,,2,,,,,,,, 
1058689866,20220317,2019,,,,10,,796.34,,6,,,, 
1058705373,20220317,2021,,,,,,,,,,,, 
1058220855,20220317,2019,,,,11,,63.75,,7,,,, 
1058300026,20220317,2020,,,,7,,,,,,,, 
1058673549,20220317,2018,,,,0,,11634.01,,19,,,, 
1058141950,20220317,2019,,3497979.06,,8,,141540.34,,4,,,, 
1058218058,20220317,2019,2427998,,66.39,10,,251.77,,64,,,, 
1058721053,20220317,2021,,,,,,,,,,,, 
1058220215,20220317,2020,,,,,,,,,,,, 
1058641241,20220317,2018,,,,17,,11634.01,,90,,,, 
1058523362,20220317,2018,,,,,,,,,,,, 
1058716318,20220317,2019,,,,14,,13956.81,,25,,,, 
1058219912,20220317,2019,,,,10,,13956.81,,205,,,, 
1058263102,20220317,2021,,,,,,,,,,,, 
1058215712,20220317,2018,,,,7,,754.82,,35,,,, 
1058604436,20220317,2021,,,,,,,,,,,, 
1058539767,20220317,2017,,,,22,,10468.07,,11,,,, 
1058669220,20220317,2021,,,,,,,,,,,, 
