사업자등록번호,데이터수집일자,최종인적자원등급,최종인적자원점수,인적자원구성원점수,인적자원복지점수,인적자원개발점수,인적자원대표이사점수,인적자원경영진점수,인적자원직원점수,인적자원자기개발점수,인적자원인사담당자점수,인적자원대표이사역량점수,인적자원대표이사연혁점수
1011901885,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1011902486,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1012056601,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1012192114,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1012222390,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1012271417,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1012411072,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1012470557,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1012471425,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1012554118,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1012561036,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1012592505,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1012650744,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1012727177,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1012727880,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1012771348,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1012799346,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1012811053,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1012865407,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1012865464,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013009107,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013009373,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013069162,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013196161,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013234726,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013267703,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013276177,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013283493,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013287903,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013373293,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013463017,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013493184,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013497007,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013555514,20220620,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1013567330,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013571945,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013571979,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013754367,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013761738,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013767334,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013771217,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013792075,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013895138,20220620,E,68.53,23.67,18.2,6.0,20.67,73.33,60.0,60.0,60.0,60.0,73.33
1013899492,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013979682,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1013981795,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1014039288,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1014042560,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1014078675,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1014083052,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1014363493,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1014700481,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1015852351,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1015900091,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1017002449,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018003020,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018006648,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018011082,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018111532,20220620,E,65.63,22.6,17.02,6.0,20.01,68.0,60.0,60.0,60.0,60.0,70.07
1018116968,20220620,E,62.03,21.0,15.36,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1018117759,20220620,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1018119081,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018120458,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018122039,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018124115,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018126317,20220620,E,70.26,24.87,17.6,6.3,21.49,79.33,60.0,60.0,66.0,68.4,73.27
1018132274,20220620,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1018134928,20220620,E,66.22,22.33,17.06,6.0,20.83,66.67,60.0,60.0,60.0,60.0,74.13
1018135795,20220620,E,65.31,22.33,16.9,6.0,20.08,66.67,60.0,60.0,60.0,60.0,70.4
1018136867,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018137416,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018139321,20220620,E,61.91,21.0,15.24,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1018139597,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018139767,20220620,E,62.51,22.07,16.45,6.0,18.0,65.33,60.0,60.0,60.0,60.0,60.0
1018142199,20220620,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1018142258,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018142414,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018142433,20220620,E,66.8,22.01,16.52,6.0,22.27,65.07,60.0,60.0,60.0,60.0,81.33
1018142443,20220620,E,64.14,22.01,16.52,6.0,19.6,65.07,60.0,60.0,60.0,60.0,68.0
1018144014,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018144159,20220620,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1018144917,20220620,E,62.67,21.0,15.0,6.0,20.67,60.0,60.0,60.0,60.0,60.0,73.33
1018145672,20220620,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1018145895,20220620,E,66.52,23.13,16.72,6.0,20.67,70.67,60.0,60.0,60.0,60.0,73.33
1018145916,20220620,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1018146176,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018146287,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018146502,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018146614,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018146633,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018146929,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018147345,20220620,E,76.24,27.77,17.67,8.1,22.69,77.73,81.5,84.0,78.0,72.8,77.07
1018147802,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018148325,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018148534,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018148698,20220620,E,60.36,21.0,15.36,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018148946,20220620,E,63.02,21.0,15.77,6.0,20.25,60.0,60.0,60.0,60.0,60.0,71.27
1018149187,20220620,E,65.16,22.28,16.88,6.0,20.0,66.4,60.0,60.0,60.0,60.0,70.0
1018149421,20220620,E,67.02,23.29,17.06,6.0,20.67,71.47,60.0,60.0,60.0,60.0,73.33
1018149678,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018150312,20220620,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1018150419,20220620,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1018150802,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018150869,20220620,E,63.41,21.0,15.38,6.0,21.03,60.0,60.0,60.0,60.0,68.0,71.13
1018151795,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018152019,20220620,E,66.68,23.13,16.88,6.0,20.67,70.67,60.0,60.0,60.0,60.0,73.33
1018153283,20220620,E,67.73,23.03,17.37,6.0,21.33,70.13,60.0,60.0,60.0,60.0,76.67
1018153376,20220620,E,63.19,21.91,16.22,6.0,19.07,64.53,60.0,60.0,60.0,60.0,65.33
1018153828,20220620,E,64.37,22.17,16.79,6.0,19.41,65.87,60.0,60.0,60.0,60.0,67.07
1018153911,20220620,E,66.89,21.5,15.58,8.33,21.48,60.0,63.33,66.67,100.0,68.0,73.4
1018154491,20220620,E,68.92,25.77,16.21,7.21,19.73,78.93,66.57,64.13,80.0,68.0,64.67
1018155603,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018155675,20220620,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1018156320,20220620,E,67.2,22.28,16.87,6.0,22.05,66.4,60.0,60.0,60.0,60.0,80.27
1018157784,20220620,E,63.25,21.0,15.0,6.0,21.25,60.0,60.0,60.0,60.0,60.0,76.27
1018157824,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018158309,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018158430,20220620,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1018158798,20220620,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1018158861,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018159201,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018159273,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018159521,20220620,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1018159929,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018159934,20220620,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1018160163,20220620,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1018160412,20220620,E,65.91,21.75,16.46,6.0,21.71,63.73,60.0,60.0,60.0,60.0,78.53
1018160504,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018162991,20220620,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1018163383,20220620,E,69.27,24.12,16.73,7.45,20.98,60.0,80.77,82.53,66.4,72.72,68.53
1018163758,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018164285,20220620,E,62.64,22.6,16.04,6.0,18.0,68.0,60.0,60.0,60.0,60.0,60.0
1018166041,20220620,E,63.79,21.0,15.79,6.0,21.0,60.0,60.0,60.0,60.0,60.0,75.0
1018166167,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018166231,20220620,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1018166395,20220620,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1018166420,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018167531,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018167813,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018167910,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018167996,20220620,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1018168068,20220620,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1018168277,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018168511,20220620,E,61.37,21.53,15.84,6.0,18.0,62.67,60.0,60.0,60.0,60.0,60.0
1018169067,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018169150,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018169524,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018169543,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018170467,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018171559,20220620,E,62.16,21.69,16.1,6.0,18.37,63.47,60.0,60.0,60.0,60.0,61.87
1018172747,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018172790,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018173222,20220620,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1018173561,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018174158,20220620,E,61.17,21.53,15.64,6.0,18.0,62.67,60.0,60.0,60.0,60.0,60.0
1018174459,20220620,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1018175370,20220620,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1018175875,20220620,E,61.29,21.0,15.41,6.0,18.88,60.0,60.0,60.0,60.0,60.0,64.4
1018176627,20220620,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1018177077,20220620,E,66.53,22.07,17.8,6.0,20.67,65.33,60.0,60.0,60.0,60.0,73.33
1018177456,20220620,E,66.19,22.6,16.92,6.0,20.67,68.0,60.0,60.0,60.0,60.0,73.33
1018177650,20220620,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1018178116,20220620,E,64.77,22.33,17.1,6.0,19.33,66.67,60.0,60.0,60.0,60.0,66.67
1018178362,20220620,E,73.96,26.97,17.68,7.09,22.23,78.27,75.46,68.57,73.2,80.0,71.13
1018178872,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018179134,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018179774,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018179885,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018180567,20220620,E,63.93,22.33,16.26,6.0,19.33,66.67,60.0,60.0,60.0,60.0,66.67
1018181343,20220620,E,61.59,21.64,15.95,6.0,18.0,63.2,60.0,60.0,60.0,60.0,60.0
1018181469,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018182115,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018183109,20220620,E,61.0,21.0,15.0,6.0,19.0,60.0,60.0,60.0,60.0,60.0,65.0
1018183356,20220620,E,62.67,21.0,15.0,6.0,20.67,60.0,60.0,60.0,60.0,60.0,73.33
1018184675,20220620,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1018185238,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018185335,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018186616,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018186936,20220620,E,64.67,22.23,16.63,6.0,19.81,66.13,60.0,60.0,60.0,60.0,69.07
1018187444,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018187589,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018187745,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018188249,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018188521,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018188934,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018188972,20220620,E,62.57,21.96,16.27,6.0,18.35,64.8,60.0,60.0,60.0,60.0,61.73
1018190070,20220620,E,62.29,21.8,16.49,6.0,18.0,64.0,60.0,60.0,60.0,60.0,60.0
1018190522,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018190575,20220620,E,66.47,22.01,16.67,6.0,21.79,65.07,60.0,60.0,60.0,60.0,78.93
1018190589,20220620,E,65.13,21.85,16.19,6.0,21.09,64.27,60.0,60.0,60.0,60.0,75.47
1018191502,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018192253,20220620,E,60.33,21.0,15.0,6.0,18.33,60.0,60.0,60.0,60.0,60.0,61.67
1018192398,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018192743,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018192840,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018193460,20220620,E,63.17,21.0,15.0,6.0,21.17,60.0,60.0,60.0,60.0,60.0,75.87
1018193489,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018194310,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018195473,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018197530,20220620,E,63.84,22.01,16.44,6.0,19.39,65.07,60.0,60.0,60.0,60.0,66.93
1018198558,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018198844,20220620,E,63.75,21.0,16.08,6.0,20.67,60.0,60.0,60.0,60.0,60.0,73.33
1018199824,20220620,E,66.6,22.01,16.72,6.0,21.87,65.07,60.0,60.0,60.0,60.0,79.33
1018199917,20220620,E,65.05,21.0,15.72,6.0,22.33,60.0,60.0,60.0,60.0,60.0,81.67
1018203913,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018204154,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018204362,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018205250,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018205809,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018206190,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018206526,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018207296,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018207471,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018207694,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018207807,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018207845,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018208126,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018208392,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018208581,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018208747,20220620,E,64.68,21.53,16.48,6.0,20.67,62.67,60.0,60.0,60.0,60.0,73.33
1018208882,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018209858,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018210054,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018210243,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018210559,20220620,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1018210660,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018210850,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018211000,20220620,E,60.72,21.0,15.72,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018211034,20220620,E,61.0,21.0,15.0,6.0,19.0,60.0,60.0,60.0,60.0,60.0,65.0
1018211053,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018211126,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018211257,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018212085,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018212542,20220620,E,62.67,21.0,15.0,6.0,20.67,60.0,60.0,60.0,60.0,60.0,73.33
1018212673,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018212784,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018213541,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018214123,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018214201,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018214268,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018215011,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018216233,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018216437,20220620,E,60.67,21.0,15.0,6.0,18.67,60.0,60.0,60.0,60.0,60.0,63.33
1018216738,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018216999,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018218172,20220620,E,67.12,23.13,17.32,6.0,20.67,70.67,60.0,60.0,60.0,60.0,73.33
1018218809,20220620,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1018219322,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018219623,20220620,E,60.0,21.0,15.0,6.0,18.0,60.0,60.0,60.0,60.0,60.0,60.0
1018220101,20220620,E,61.67,21.0,15.0,6.0,19.67,60.0,60.0,60.0,60.0,60.0,68.33
1018220120,20220620,E,62.34,21.96,16.38,6.0,18.0,64.8,60.0,60.0,60.0,60.0,60.0
